web-scraper-order,web-scraper-start-url,Detail,Detail-href,Name,Image-src,Category,Ig_Follow,eng_rate,est_Reel_play,Avg_like,Avg_Comments,yt_subs,views(30 days),total_views,uplaods,yt_links,yt_links-href,insta_link,insta_link-href
"1708351178-1283","https://goodcreator.co/youtubers/fashion-style/under-10k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@lovelymohua/YA_272044?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Lovely Mohua","https://yt3.ggpht.com/6PHEJpff8IHJmGJxXA_R38nWv6eSaQUalRGKXs9gMSbrhlL3F-YMWPGwetpDv9FfgDFEWQfDLQ=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","10,000","79,739","2,350,306","763","","https://www.youtube.com/channel/UC9IoB4h4o9QxGQwPpLMu4aw","","https://www.youtube.com/channel/UC9IoB4h4o9QxGQwPpLMu4aw"
"1708351185-1284","https://goodcreator.co/youtubers/fashion-style/under-10k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@boutiquecreation/YA_2541993?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Boutique creation","https://yt3.ggpht.com/ytc/AIf8zZSSEGi_nffCGSvNnLP1Fo0GedFWOC3M6iKQG8RjeA=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","10,000","30","698,545","65","","https://www.youtube.com/channel/UCefHuaL8Lr_vuH6XOJ5pHeQ","","https://www.youtube.com/channel/UCefHuaL8Lr_vuH6XOJ5pHeQ"
"1708351192-1285","https://goodcreator.co/youtubers/fashion-style/under-10k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@allaboutgoodthings/YA_2078306?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Al Mehvish Yusuf Zai","https://yt3.ggpht.com/ytc/AIf8zZQ8shiFQt3kPm_zEBzWNXSk_5Ccuq-LENCs-rzNfA=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","10,000","910","1,371,852","8","","https://www.youtube.com/channel/UCHHhAzlVlCMX9SImiZz4LOQ","","https://www.youtube.com/channel/UCHHhAzlVlCMX9SImiZz4LOQ"
"1708351199-1286","https://goodcreator.co/youtubers/fashion-style/under-10k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@moreglamours/YA_2844774?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","more glamours","https://yt3.ggpht.com/ytc/AIf8zZRb-98zQHazOry2BNhycmOJIKIMUftCo0Igb49YTA=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","10,000","9,609","1,547,517","493","","https://www.youtube.com/channel/UCgp_TvjDhyDPnp6vKKW6rgw","","https://www.youtube.com/channel/UCgp_TvjDhyDPnp6vKKW6rgw"
"1708351206-1287","https://goodcreator.co/youtubers/fashion-style/under-10k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@bsdesignsbstdesigns/YA_2584086?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","BS Designs","https://yt3.ggpht.com/ytc/AIf8zZTBu5usS2geqDz5h--MszT-VG_PLHJqIjG1-J8g=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","10,000","67","1,366,554","150","","https://www.youtube.com/channel/UC-yw7thuCZWfnLGrHh-DB7Q","","https://www.youtube.com/channel/UC-yw7thuCZWfnLGrHh-DB7Q"
"1708351212-1288","https://goodcreator.co/youtubers/fashion-style/under-10k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@helloweb1/YA_2858237?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","HELLO WEB","https://yt3.ggpht.com/FJhDdzz43IFMsg0R79HNfPIR_8II4Y0d75SXFGSaLgImYRn4xGggNyGyUUoxSkpt0gNIYXbYkA=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","10,000","2,648","1,043,674","81","","https://www.youtube.com/channel/UCnCteGtZuVYiUaTVIlijAMA","","https://www.youtube.com/channel/UCnCteGtZuVYiUaTVIlijAMA"
"1708351226-1289","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@sahibpreetsingh/YA_1871651?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Sahib Preet Singh","https://yt3.ggpht.com/ytc/AIf8zZRA9oQUp9AEYS--vq8FjkUswt7JbAUC1iVTlvyw6A=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","18,800","130","2,335,735","15","","https://www.youtube.com/channel/UCI6WCmUNO7idCIF-BZ4N3Dw","","https://www.youtube.com/channel/UCI6WCmUNO7idCIF-BZ4N3Dw"
"1708351233-1290","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@fashionandpassion811/YA_2091747?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Fashion and passion","https://yt3.ggpht.com/QQclOCtTlmuwysjxzduITWYorb2Y79rCs2Ujf3uAI1VYWSyc5UMBzbZD9KjRi1QoETzmAUlgow=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","18,900","245","2,402,425","17","","https://www.youtube.com/channel/UCQLo-71O10WHk3N7DBvXDWQ","","https://www.youtube.com/channel/UCQLo-71O10WHk3N7DBvXDWQ"
"1708351241-1291","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@hsturbanator/YA_1915412?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","HS Turbanator","https://yt3.ggpht.com/auMQDHeIGFEljwTlOohjNwtK5A8DTvZMNAvskKWgvnZyiqUiPtHeaWVjEzyez_obEEsKbUmxww=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","18,900","1,863","752,986","101","","https://www.youtube.com/channel/UCX7u2BbXKZ3DRZ8d7GfJ9Vg","","https://www.youtube.com/channel/UCX7u2BbXKZ3DRZ8d7GfJ9Vg"
"1708351248-1292","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@aliyafirdos/YA_1946398?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Aliya firdos","https://yt3.ggpht.com/83agGfIJz_R9XkmI6DDjNs_ch2J9sL-YEq8YebXMFFoj6BOYW6ExOVgCpkbfaKi-rUQcD5CFfg=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","18,900","39","3,904,260","91","","https://www.youtube.com/channel/UCJ_EfykganNOVGoP5xSm40A","","https://www.youtube.com/channel/UCJ_EfykganNOVGoP5xSm40A"
"1708351255-1293","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@aswinicollections/YA_1922984?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","ASWINI Collection's","https://yt3.ggpht.com/ytc/AIf8zZQaL0sYlob_MOD3hoHy_lz_QxJYF4WzyV6ycEWZSp4=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","18,900","198,093","3,660,105","1,729","","https://www.youtube.com/channel/UCZpnbYegpXdVUHNgsaHjW9w","","https://www.youtube.com/channel/UCZpnbYegpXdVUHNgsaHjW9w"
"1708351261-1294","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@girly6696/YA_2392944?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Girly","https://yt3.ggpht.com/ytc/AIf8zZRUJAhflpK8G0B3DnP3glDiojstezW5yj_tVaya=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,000","9","420,088","12","","https://www.youtube.com/channel/UCt6NiJJ6T22NYhd714q4erw","","https://www.youtube.com/channel/UCt6NiJJ6T22NYhd714q4erw"
"1708351268-1295","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@cartoontvj/YA_2610003?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","CARTOON TV","https://yt3.ggpht.com/L48RaP3sULg93RV_bNHFwthGBviUampdUQWAWJlFXGdKueFuSrIJfp4b5T5DtyXn3JJmGICJ-g=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,000","4","392","4","","https://www.youtube.com/channel/UC58I-KhnHHR7IM7KQHo4_DQ","","https://www.youtube.com/channel/UC58I-KhnHHR7IM7KQHo4_DQ"
"1708351274-1296","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@chandtextiles3882/IA_1425163?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","chand textiles","","Fashion & Style","129","4.36%","3,663","4","0","19,100","16,285","799,046","107","","https://www.youtube.com/channel/UCj9Y3zgM1zEnmn2LBmJjQ-g","","https://www.instagram.com/chandtextiles"
"1708351282-1297","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@petaltouch29/YA_2263359?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","PETAL TOUCH29","https://yt3.ggpht.com/ytc/AIf8zZRT7ubwRb1LuC_JcuNxTV5zWi-7Y5uzQzMZs2_Orw=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,100","1,589","4,266,981","57","","https://www.youtube.com/channel/UC-OpTsY2E8P6oB7LyHkSr4A","","https://www.youtube.com/channel/UC-OpTsY2E8P6oB7LyHkSr4A"
"1708351289-1298","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@wolver432/YA_2515328?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Tamil Investment","https://yt3.ggpht.com/ytc/AIf8zZTlrH4-Jp-ubtf-mKxBbawK9G3uPkP0UPzO6rcP=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,100","620","1,347,614","325","","https://www.youtube.com/channel/UCxkHKHQbtjuqYWb4e3q7Nuw","","https://www.youtube.com/channel/UCxkHKHQbtjuqYWb4e3q7Nuw"
"1708351296-1299","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@wearstyle3936/YA_2604163?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Wear Style","https://yt3.ggpht.com/ytc/AIf8zZTFylzkPdmjUeUmGRLCB7rZNHnwfuZNImZLnDrA=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,100","5,874","1,862,617","25","","https://www.youtube.com/channel/UCk3coNDgInI_XZpMAl0NF6A","","https://www.youtube.com/channel/UCk3coNDgInI_XZpMAl0NF6A"
"1708351303-1300","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@sidankibeauty/IA_1424452?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Ankita Singh","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/3801325509.jpg","Fashion & Style","9,557","0.25%","NaN","23","0","19,200","4,050","5,468,083","510","","https://www.youtube.com/channel/UCOeLvY8PIKDU80M4iX3WpIQ","","https://www.instagram.com/sidanki_beauty"
"1708351308-1301","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@hmtailoringclass/YA_2244145?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","HM Tailoring Class","https://yt3.ggpht.com/ytc/AIf8zZSuOINmg6jqavcXMuk4LsHN2ftVTbDDZsSRLS6d=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,200","12,734","676,796","28","","https://www.youtube.com/channel/UCtJFitJiNbMz7-2wpspTCuQ","","https://www.youtube.com/channel/UCtJFitJiNbMz7-2wpspTCuQ"
"1708351315-1302","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@imrankhancreatingall8574/YA_1982403?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Imran Khan creating all","https://yt3.ggpht.com/ytc/AIf8zZQKnmnFuOsN6mDHcGkvAglq0hLUZ9WF9qQsSJLe=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,200","151,600","5,275,528","919","","https://www.youtube.com/channel/UChDv1DSOMRcf3J5BSvkiVFA","","https://www.youtube.com/channel/UChDv1DSOMRcf3J5BSvkiVFA"
"1708351322-1303","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@msqytstatus/YA_1887423?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","𝙼𝚂𝚀 𝚈𝚃 𝚂𝚝𝚊𝚝𝚞𝚜","https://yt3.ggpht.com/viBh_uyjjCMr1QuWyi_TjgFkLE46f1VnNxZD5i4-F16HVzatPHWgPXvZEw_Ae9ZXesn4I8bdrg=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,300","281","11,663,305","938","","https://www.youtube.com/channel/UCiRkap_0JKgLly_QaGEHLjA","","https://www.youtube.com/channel/UCiRkap_0JKgLly_QaGEHLjA"
"1708351328-1304","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@dimpyscorner/IA_40588?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Sudheshna","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1223044228.jpg","Fashion & Style","37,861","0.05%","6,848","3","15","19,300","13,811","3,461,479","435","","https://www.youtube.com/channel/UCOfEQkr1OiErriabzqExvfQ","","https://www.instagram.com/dimpyscorner"
"1708351335-1305","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@learningwithshaziaamzad/YA_2546206?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","learning with Shazia Amzad","https://yt3.ggpht.com/ytc/AIf8zZSEgZVS4g73S0sPCwDIBmWQpZKk8vD3NJ-dFFbQ4A=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,300","87,734","3,825,392","237","","https://www.youtube.com/channel/UCu_uHzYH1K1YOzvwAJawepA","","https://www.youtube.com/channel/UCu_uHzYH1K1YOzvwAJawepA"
"1708351342-1306","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@rashidmaster/YA_2079250?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","rashid guru stayl","https://yt3.ggpht.com/ytc/AIf8zZTfJhAsJ-kTUY8ncnWoG5PxSHsNlABgdfA_yy1yDw=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,400","43,530","1,500,202","99","","https://www.youtube.com/channel/UCBu7nQXJlnoInWot4KqIijQ","","https://www.youtube.com/channel/UCBu7nQXJlnoInWot4KqIijQ"
"1708351349-1307","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@shubhakanyasilksaree524/YA_2372692?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Shubhakanya Silk saree","https://yt3.ggpht.com/ytc/AIf8zZTBNMR4Zrz8GJe6BrWT22AtyJqI-u7bWWlYRhzJ=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,400","19,457","2,497,021","135","","https://www.youtube.com/channel/UC4H7xNBbgmLnEiW59F0G9KA","","https://www.youtube.com/channel/UC4H7xNBbgmLnEiW59F0G9KA"
"1708351355-1308","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@wowsometamil/YA_2527440?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Wowsome Tamil","https://yt3.ggpht.com/ytc/AIf8zZT-2syUdqJ4moOxB3y4RhjjyTpXzJFojKW4LMuZJw=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,400","3,738","4,901,387","151","","https://www.youtube.com/channel/UCkmblv1ABJM06AkdOMQkJiQ","","https://www.youtube.com/channel/UCkmblv1ABJM06AkdOMQkJiQ"
"1708351362-1309","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@chirpytube/IA_11429?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Chirpy Tube","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/3906301931.jpg","Fashion & Style","120,141","0.39%","8,951","464","3","19,400","117,772","3,842,199","216","","https://www.youtube.com/channel/UCjHBELhdxG-iDjx8hH2FqWg","","https://www.instagram.com/chirpytube17"
"1708351368-1310","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@fashiondiffusiontrends7731/YA_2585591?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Fashion Diffusion Trends","https://yt3.ggpht.com/ytc/AIf8zZTzqym9HOCvmG9qEXncxv65AIN69y230BommYmMOg=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,400","2,548","6,491,513","51","","https://www.youtube.com/channel/UCux-oGuXtz2t6MCriBSvXjQ","","https://www.youtube.com/channel/UCux-oGuXtz2t6MCriBSvXjQ"
"1708351377-1311","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@sareeshoppinglinks/YA_2493612?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Saree Shopping Links","https://yt3.ggpht.com/btHJ6TPBp8WyjS6wRkN9AyskvFYm2hJnxJfLA6_ycHz45O_CheecMfOBQErIESCxSJlE2eVq=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,400","69,813","3,961,232","756","","https://www.youtube.com/channel/UC4u7xdHPK0gLJvhMB4gUWfw","","https://www.youtube.com/channel/UC4u7xdHPK0gLJvhMB4gUWfw"
"1708351385-1312","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@sneakerheadindia/IA_1717599?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","SNEAKERHEAD.INDIA","","Fashion & Style","10,117","4.90%","27,187","469","26","19,400","699","971,836","35","","https://www.youtube.com/channel/UCa97OIfNaItNllo4fd-B_4A","","https://www.instagram.com/sneakerhead.ind"
"1708351395-1313","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@anustylestudio229/YA_2508656?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Anu Stylestudio","https://yt3.ggpht.com/ytc/AIf8zZRDW-lW9oSXiLndbQ3fJTPXsGHeYS75Wnwz0jS6=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,500","21,283","2,741,191","187","","https://www.youtube.com/channel/UCAW9zw45oQDmHJjRTepM9Ow","","https://www.youtube.com/channel/UCAW9zw45oQDmHJjRTepM9Ow"
"1708351403-1314","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@utpalbania/YA_2681030?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Doogdoogi Jewellery By Utpal Bania","https://yt3.ggpht.com/eXdTp_wF_4ou6PYGoww0nOPl6ydg6qxXg3aSPvn9448QuE_mpPkw8QgDGljfGFwCPpqhTvzh3Hg=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,500","21,949","4,298,863","421","","https://www.youtube.com/channel/UCHnYzbNS6GRF8VH90pJ5_5Q","","https://www.youtube.com/channel/UCHnYzbNS6GRF8VH90pJ5_5Q"
"1708351410-1315","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@seensgallery/IA_19704?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","BINU SEENS WEDDING STORIES","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/3300667188.jpg","Fashion & Style","87,373","0.01%","13,433","5","4","19,500","7,177","13,006,627","462","","https://www.youtube.com/channel/UC92ZcKpbYjh6B9XBbGhqCLA","","https://www.instagram.com/manwithagoldencamera_binuseens"
"1708351418-1316","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@jinushakirfashions8476/YA_2496327?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Jinu Shakir Fashions","https://yt3.ggpht.com/ytc/AIf8zZS7Ikg2u0WzfjhWRnO27xyjIn6c3Gh1i6WA-Xkz_Q=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,500","2","78,837","2","","https://www.youtube.com/channel/UCbNENJsOYNVFQyHasAaty_w","","https://www.youtube.com/channel/UCbNENJsOYNVFQyHasAaty_w"
"1708351426-1317","https://goodcreator.co/youtubers/fashion-style/under-20k-subscribers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/@artisticalishavlogs/YA_2135348?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Artistic Alisha Vlogs","https://yt3.ggpht.com/3TqkYYn-NcDUh_2_AgRXu98e9unfZRNqdOxXLAIVaez4Q_SD5VprRiK6HR6pcaMbs4YmJpNWSw=s512-c-k-c0x00ffffff-no-rj","Fashion & Style","","","","","","19,500","11,812","3,283,751","144","","https://www.youtube.com/channel/UCEzyn94IXOlMh_6leLRbINA","","https://www.youtube.com/channel/UCEzyn94IXOlMh_6leLRbINA"
